Price,Close,High,Low,Open,Volume,company_name,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,GOOG,GOOG,GOOG,GOOG,GOOG,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,,,,,,AMAZON,,,,,,,,,,,181.7100067138672,185.86000061035156,179.3800048828125,184.72000122070312,39508600.0,,,,,
2024-07-30,,,,,,TESLA,,,,,,,,,,,,,,,,222.6199951171875,232.41000366210938,220.0,232.25,100560300.0
2024-07-31,221.04623413085938,222.77814001369308,219.60298682237814,220.40921389598267,50036300.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-07-31,,,,,,GOOGLE,172.52984619140625,175.27997080668484,171.10497512525495,174.29351108109944,15650200.0,,,,,,,,,,,,,,,
2024-07-31,,,,,,TESLA,,,,,,,,,,,,,,,,232.07000732421875,234.67999267578125,226.7899932861328,227.89999389648438,67497000.0
2024-07-31,,,,,,MICROSOFT,,,,,,415.1669616699219,418.57085701348217,409.07366373993483,417.30059719182844,42891400.0,,,,,,,,,,
2024-07-31,,,,,,AMAZON,,,,,,,,,,,186.97999572753906,187.94000244140625,184.4600067138672,185.0500030517578,41667300.0,,,,,
2024-08-01,,,,,,MICROSOFT,,,,,,413.93634033203125,424.20759683358074,409.94693801865395,417.58836350695543,30296400.0,,,,,,,,,,
2024-08-01,,,,,,AMAZON,,,,,,,,,,,184.07000732421875,190.60000610351562,181.8699951171875,189.2899932861328,70435600.0,,,,,
2024-08-01,,,,,,TESLA,,,,,,,,,,,,,,,,216.86000061035156,231.8699951171875,214.3300018310547,227.69000244140625,83861900.0
2024-08-01,,,,,,GOOGLE,171.8323516845703,175.05077889023,169.89929753739804,171.36403381575482,17177800.0,,,,,,,,,,,,,,,
2024-08-01,217.3435516357422,223.43505864730554,216.0097928775357,223.3255700813178,62501000.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-02,,,,,,GOOGLE,167.79685974121094,169.60038989475044,165.7940641440123,167.58762038247167,18907800.0,,,,,,,,,,,,,,,
2024-08-02,,,,,,MICROSOFT,,,,,,405.3819580078125,411.84243578824686,401.2635397070065,409.35152365396425,29437900.0,,,,,,,,,,
2024-08-02,,,,,,AMAZON,,,,,,,,,,,167.89999389648438,168.77000427246094,160.5500030517578,166.75,141448400.0,,,,,
2024-08-02,,,,,,TESLA,,,,,,,,,,,,,,,,207.6699981689453,216.1300048828125,205.77999877929688,214.8800048828125,82880100.0
2024-08-02,218.83656311035156,224.54984915998065,216.69657732981517,218.1298614428512,105568600.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-05,,,,,,MICROSOFT,,,,,,392.1434326171875,397.9886321568055,382.6462402085907,386.20895177644206,40709200.0,,,,,,,,,,
2024-08-05,,,,,,TESLA,,,,,,,,,,,,,,,,198.8800048828125,203.8800048828125,182.0,185.22000122070312,100308800.0
2024-08-05,,,,,,GOOGLE,160.06466674804688,165.3456878229132,156.0391427100353,156.8063740057358,34907800.0,,,,,,,,,,,,,,,
2024-08-05,208.2958526611328,212.5061577637865,195.08762024216466,198.16323265092018,119548600.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-05,,,,,,AMAZON,,,,,,,,,,,161.02000427246094,162.9600067138672,151.61000061035156,154.2100067138672,83149400.0,,,,,
2024-08-06,,,,,,GOOGLE,159.9650115966797,161.76854176630374,157.56365468246898,160.36857505755367,36146500.0,,,,,,,,,,,,,,,
2024-08-06,,,,,,TESLA,,,,,,,,,,,,,,,,200.63999938964844,202.89999389648438,192.6699981689453,200.75,73783900.0
2024-08-06,,,,,,AMAZON,,,,,,,,,,,161.92999267578125,165.0800018310547,158.5399932861328,161.7100067138672,59950800.0,,,,,
2024-08-06,206.26535034179688,209.01251239840335,200.13403637997632,204.34434168651262,69660500.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-06,,,,,,MICROSOFT,,,,,,396.56951904296875,402.5834388839359,395.4679791086585,396.9565662320286,24946500.0,,,,,,,,,,
2024-08-07,,,,,,GOOGLE,160.17425537109375,164.19977895622932,159.66608746828945,162.65534262295992,19334200.0,,,,,,,,,,,,,,,
2024-08-07,208.84332275390625,212.64553325809877,205.4292810556757,205.9369016050796,63516400.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-07,,,,,,TESLA,,,,,,,,,,,,,,,,191.75999450683594,203.49000549316406,191.47999572753906,200.77000427246094,71159800.0
2024-08-07,,,,,,AMAZON,,,,,,,,,,,162.77000427246094,167.5800018310547,161.42999267578125,166.5500030517578,48408200.0,,,,,
2024-08-07,,,,,,MICROSOFT,,,,,,395.3984680175781,406.95982088699543,394.44578082628846,405.53080524275083,20650900.0,,,,,,,,,,
2024-08-08,212.3170623779297,213.2029189157903,207.85792055043288,212.1179963940502,47161100.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-08,,,,,,AMAZON,,,,,,,,,,,165.8000030517578,166.69000244140625,162.5500030517578,165.1699981689453,44616200.0,,,,,
2024-08-08,,,,,,GOOGLE,163.25318908691406,164.90724730098054,161.4496741925987,161.7625449521268,15733600.0,,,,,,,,,,,,,,,
2024-08-08,,,,,,TESLA,,,,,,,,,,,,,,,,198.83999633789062,200.6999969482422,192.0399932861328,195.6999969482422,65033900.0
2024-08-08,,,,,,MICROSOFT,,,,,,399.6260681152344,402.77193167950935,396.8969919508049,399.3779702821044,20203000.0,,,,,,,,,,
2024-08-09,,,,,,MICROSOFT,,,,,,402.93072509765625,404.945278327108,399.1993542150353,400.9558760021183,19276700.0,,,,,,,,,,
2024-08-09,215.23342895507812,215.77090862412464,210.98330114399806,211.11270086651854,42201600.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-09,,,,,,GOOGLE,164.7976531982422,164.92719246706665,160.35362004988897,161.06607082428397,13549200.0,,,,,,,,,,,,,,,
2024-08-09,,,,,,AMAZON,,,,,,,,,,,166.94000244140625,168.5500030517578,165.85000610351562,166.39999389648438,36401000.0,,,,,
2024-08-09,,,,,,TESLA,,,,,,,,,,,,,,,,200.0,200.8800048828125,195.11000061035156,197.0500030517578,58648300.0
2024-08-12,216.76803588867188,218.7410960979999,214.8448035806853,215.31315848368175,38028100.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-12,,,,,,GOOGLE,163.36280822753906,166.10295907223568,162.96424691360264,165.40048221300762,12435000.0,,,,,,,,,,,,,,,
2024-08-12,,,,,,TESLA,,,,,,,,,,,,,,,,197.49000549316406,199.25999450683594,194.6699981689453,199.02000427246094,64044900.0
2024-08-12,,,,,,AMAZON,,,,,,,,,,,166.8000030517578,168.5500030517578,166.11000061035156,168.13999938964844,30072800.0,,,,,
2024-08-12,,,,,,MICROSOFT,,,,,,403.7147521972656,405.64992758545134,401.1642989727411,403.9628500529108,16762900.0,,,,,,,,,,
2024-08-13,,,,,,MICROSOFT,,,,,,410.8599548339844,411.79280513110314,406.4537347921751,406.47357171655057,19414300.0,,,,,,,,,,
2024-08-13,220.4949493408203,221.11277276612057,218.2428558389481,218.2428558389481,44155300.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-13,,,,,,TESLA,,,,,,,,,,,,,,,,207.8300018310547,208.49000549316406,197.05999755859375,198.47000122070312,76247400.0
2024-08-13,,,,,,GOOGLE,165.33570861816406,165.9435244900484,164.1798747537791,164.59338172697963,12717600.0,,,,,,,,,,,,,,,
2024-08-13,,,,,,AMAZON,,,,,,,,,,,170.22999572753906,171.0399932861328,167.10000610351562,167.80999755859375,39237900.0,,,,,
2024-08-14,,,,,,MICROSOFT,,,,,,413.6882629394531,414.54173528870035,409.3118435327495,411.64393908583247,18267000.0,,,,,,,,,,
2024-08-14,,,,,,TESLA,,,,,,,,,,,,,,,,201.3800048828125,208.44000244140625,198.75,207.38999938964844,70250000.0
2024-08-14,,,,,,GOOGLE,161.44969177246094,164.36920594570728,158.95864546948013,163.62189205481303,22515900.0,,,,,,,,,,,,,,,
2024-08-14,220.943359375,222.24876826808693,218.93043078284688,219.7973936824548,41960600.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-14,,,,,,AMAZON,,,,,,,,,,,170.10000610351562,172.27999877929688,168.86000061035156,172.11000061035156,28843800.0,,,,,
2024-08-15,,,,,,MICROSOFT,,,,,,418.5796203613281,418.6591414148161,415.22923848625584,417.35676799168647,20752100.0,,,,,,,,,,
2024-08-15,,,,,,GOOGLE,162.58560180664062,162.93435435683165,160.9116260556583,161.62904857869057,18392500.0,,,,,,,,,,,,,,,
2024-08-15,,,,,,TESLA,,,,,,,,,,,,,,,,214.13999938964844,215.8800048828125,204.82000732421875,205.02000427246094,89848500.0
2024-08-15,223.93284606933594,224.56064415441705,221.97970491871703,223.81327127421198,46414000.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-15,,,,,,AMAZON,,,,,,,,,,,177.58999633789062,177.91000366210938,173.99000549316406,174.86000061035156,51698500.0,,,,,
2024-08-16,225.25819396972656,226.03546056539557,222.86659157853387,223.1356500786779,44340200.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-16,,,,,,AMAZON,,,,,,,,,,,177.05999755859375,178.33999633789062,176.25999450683594,177.0399932861328,31489200.0,,,,,
2024-08-16,,,,,,MICROSOFT,,,,,,416.0345458984375,418.8878379189571,414.87134183677813,418.15215435686315,22775600.0,,,,,,,,,,
2024-08-16,,,,,,TESLA,,,,,,,,,,,,,,,,216.1199951171875,219.8000030517578,210.8000030517578,211.14999389648438,88765100.0
2024-08-16,,,,,,GOOGLE,164.14999389648438,166.3520703306594,162.4959354897988,162.82475542877654,16853100.0,,,,,,,,,,,,,,,
2024-08-19,,,,,,AMAZON,,,,,,,,,,,178.22000122070312,178.3000030517578,176.16000366210938,177.63999938964844,31129800.0,,,,,
2024-08-19,225.09873962402344,225.19839542072495,222.2587166767679,224.92933693390268,40687800.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-19,,,,,,TESLA,,,,,,,,,,,,,,,,222.72000122070312,222.97999572753906,214.08999633789062,217.07000732421875,76435200.0
2024-08-19,,,,,,GOOGLE,167.79685974121094,167.8666163302166,165.49513557024594,166.40188000248637,13100800.0,,,,,,,,,,,,,,,
2024-08-19,,,,,,MICROSOFT,,,,,,419.0767517089844,419.2954725526047,414.03625113553215,416.52170147668573,15234000.0,,,,,,,,,,
2024-08-20,,,,,,AMAZON,,,,,,,,,,,178.8800048828125,179.00999450683594,177.42999267578125,177.9199981689453,26255200.0,,,,,
2024-08-20,225.71658325195312,226.3742750764108,224.6602986155859,224.9791850293864,30299000.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-20,,,,,,GOOGLE,168.35487365722656,169.79967741743286,168.05594507135712,168.1356603745316,12622500.0,,,,,,,,,,,,,,,
2024-08-20,,,,,,TESLA,,,,,,,,,,,,,,,,221.10000610351562,228.22000122070312,219.55999755859375,224.8800048828125,74001200.0
2024-08-20,,,,,,MICROSOFT,,,,,,422.32769775390625,423.3815262412174,419.18611531171354,419.24576369099765,16387600.0,,,,,,,,,,
2024-08-21,,,,,,MICROSOFT,,,,,,421.6715393066406,423.91836557959886,419.26561024554667,421.6118605911061,16067300.0,,,,,,,,,,
2024-08-21,,,,,,TESLA,,,,,,,,,,,,,,,,223.27000427246094,224.66000366210938,218.86000061035156,222.6699981689453,70146000.0
2024-08-21,225.60696411132812,227.18143154067607,224.26170199000447,225.7265541171402,34765500.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-21,,,,,,GOOGLE,167.02963256835938,168.03600974702022,165.97343142549687,166.39192535734017,15269600.0,,,,,,,,,,,,,,,
2024-08-21,,,,,,AMAZON,,,,,,,,,,,180.11000061035156,182.38999938964844,178.88999938964844,179.9199981689453,35599100.0,,,,,
2024-08-22,,,,,,TESLA,,,,,,,,,,,,,,,,210.66000366210938,224.8000030517578,210.32000732421875,223.82000732421875,79514500.0
2024-08-22,,,,,,AMAZON,,,,,,,,,,,176.1300048828125,181.47000122070312,175.67999267578125,181.3800048828125,32047500.0,,,,,
2024-08-22,,,,,,MICROSOFT,,,,,,413.13153076171875,424.30613578026436,412.1969990352219,421.8902550651885,19361900.0,,,,,,,,,,
2024-08-22,223.74349975585938,227.54015139464096,223.11570169720306,226.9920749311584,43695300.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-22,,,,,,GOOGLE,164.8972930908203,168.81321026159983,164.43893391865004,168.43456638911738,19123800.0,,,,,,,,,,,,,,,
2024-08-23,,,,,,AMAZON,,,,,,,,,,,177.0399932861328,178.97000122070312,175.24000549316406,177.33999633789062,29150100.0,,,,,
2024-08-23,,,,,,TESLA,,,,,,,,,,,,,,,,220.32000732421875,221.47999572753906,214.2100067138672,214.4600067138672,81525200.0
2024-08-23,226.04542541503906,227.42059644239848,223.5442228703079,224.86956599566977,38677300.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-23,,,,,,GOOGLE,166.83033752441406,167.34847938718525,165.06668777536825,165.95349960757738,14281600.0,,,,,,,,,,,,,,,
2024-08-23,,,,,,MICROSOFT,,,,,,414.36431884765625,416.8199448280934,409.69166039420327,414.5532154876874,18493800.0,,,,,,,,,,
2024-08-26,,,,,,TESLA,,,,,,,,,,,,,,,,213.2100067138672,219.08999633789062,211.00999450683594,218.75,59301200.0
2024-08-26,226.38421630859375,226.48387210620078,223.10574735994538,225.96568932825608,30602200.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-26,,,,,,MICROSOFT,,,,,,411.08349609375,414.85144695028356,408.9460150702165,413.94673947074824,13152800.0,,,,,,,,,,
2024-08-26,,,,,,AMAZON,,,,,,,,,,,175.5,177.47000122070312,174.3000030517578,176.6999969482422,22366200.0,,,,,
2024-08-26,,,,,,GOOGLE,167.32855224609375,168.77337124165066,165.72433304902341,167.5527524913739,11990300.0,,,,,,,,,,,,,,,
2024-08-27,,,,,,GOOGLE,165.7841033935547,167.64241403647938,165.56489012243208,167.00969380636656,13718200.0,,,,,,,,,,,,,,,
2024-08-27,,,,,,AMAZON,,,,,,,,,,,173.1199951171875,174.88999938964844,172.25,174.14999389648438,29842000.0,,,,,
2024-08-27,227.23126220703125,228.0483972344343,224.10226151212836,225.208374045966,35934600.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-27,,,,,,MICROSOFT,,,,,,411.43145751953125,411.9484202096587,407.8623548739229,410.4571501735566,13492900.0,,,,,,,,,,
2024-08-27,,,,,,TESLA,,,,,,,,,,,,,,,,209.2100067138672,215.66000366210938,206.94000244140625,213.25,62821400.0
2024-08-28,,,,,,AMAZON,,,,,,,,,,,170.8000030517578,173.69000244140625,168.9199981689453,173.69000244140625,29045000.0,,,,,
2024-08-28,225.69664001464844,229.05483047059747,224.8894645684117,227.1216236092518,38052200.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-28,,,,,,MICROSOFT,,,,,,408.2103576660156,412.58474406521935,404.939496621488,412.46544730687265,14882700.0,,,,,,,,,,
2024-08-28,,,,,,TESLA,,,,,,,,,,,,,,,,205.75,211.83999633789062,202.58999633789062,209.72000122070312,64116400.0
2024-08-28,,,,,,GOOGLE,163.91082763671875,166.79047621925304,162.69519596618224,166.18266038398477,15208700.0,,,,,,,,,,,,,,,
2024-08-29,,,,,,MICROSOFT,,,,,,410.7156982421875,419.5937196899045,408.21037518945246,412.52511339470357,17045200.0,,,,,,,,,,
2024-08-29,,,,,,AMAZON,,,,,,,,,,,172.1199951171875,174.2899932861328,170.80999755859375,173.22000122070312,26407800.0,,,,,
2024-08-29,,,,,,GOOGLE,162.8147735595703,167.02963467718953,161.40185288464895,165.46525036551398,17133800.0,,,,,,,,,,,,,,,
2024-08-29,,,,,,TESLA,,,,,,,,,,,,,,,,206.27999877929688,214.88999938964844,205.97000122070312,209.8000030517578,62308800.0
2024-08-29,228.98509216308594,232.10413336375854,228.07829123837303,229.29401907737392,51906300.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-30,228.19786071777344,229.59295072736154,226.68318070354871,229.38369482859366,52990800.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-08-30,,,,,,MICROSOFT,,,,,,414.7122802734375,415.0602190186727,409.7314285183125,413.18123450252676,24308300.0,,,,,,,,,,
2024-08-30,,,,,,AMAZON,,,,,,,,,,,178.5,178.89999389648438,172.60000610351562,172.77999877929688,43429400.0,,,,,
2024-08-30,,,,,,GOOGLE,164.51866149902344,164.68805082195226,162.8247530655951,163.63184962949015,18498800.0,,,,,,,,,,,,,,,
2024-08-30,,,,,,TESLA,,,,,,,,,,,,,,,,214.11000061035156,214.57000732421875,207.02999877929688,208.6300048828125,63370600.0
2024-09-03,,,,,,MICROSOFT,,,,,,407.0570983886719,417.43634095322227,404.66112073149435,415.47780496274754,20313600.0,,,,,,,,,,
2024-09-03,,,,,,AMAZON,,,,,,,,,,,176.25,178.25999450683594,175.25999450683594,177.5500030517578,37817500.0,,,,,
2024-09-03,,,,,,GOOGLE,158.04193115234375,162.794851421707,157.2896303563664,162.73008178971705,26533100.0,,,,,,,,,,,,,,,
2024-09-03,,,,,,TESLA,,,,,,,,,,,,,,,,210.60000610351562,219.89999389648438,209.63999938964844,215.25999450683594,76714200.0
2024-09-03,221.98968505859375,228.1978583447122,220.39528345963856,227.74943764667495,50190600.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-04,220.07640075683594,221.00313580397116,216.71819503548093,220.88356101217042,43840200.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-04,,,,,,MICROSOFT,,,,,,406.5202331542969,408.8466109265116,402.01659855552833,403.5476443909062,15135800.0,,,,,,,,,,
2024-09-04,,,,,,AMAZON,,,,,,,,,,,173.3300018310547,175.97999572753906,172.5399932861328,174.47999572753906,30309200.0,,,,,
2024-09-04,,,,,,GOOGLE,157.24481201171875,159.8255324575919,156.87614200634854,157.5088623244565,17410700.0,,,,,,,,,,,,,,,
2024-09-04,,,,,,TESLA,,,,,,,,,,,,,,,,219.41000366210938,222.22000122070312,210.57000732421875,210.58999633789062,80651800.0
2024-09-05,,,,,,AMAZON,,,,,,,,,,,177.88999938964844,179.8800048828125,175.0,175.0,40170500.0,,,,,
2024-09-05,221.60104370117188,224.6901757794695,220.744055533832,220.85367082984084,36615400.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-05,,,,,,GOOGLE,158.031982421875,160.43832644366523,156.95584860212327,157.21491194230538,14139500.0,,,,,,,,,,,,,,,
2024-09-05,,,,,,MICROSOFT,,,,,,406.01318359375,410.69576288507244,403.7663270914325,405.2476455783769,14195500.0,,,,,,,,,,
2024-09-05,,,,,,TESLA,,,,,,,,,,,,,,,,230.1699981689453,235.0,222.25,223.49000549316406,119355000.0
2024-09-06,,,,,,MICROSOFT,,,,,,399.3621520996094,408.2600456523483,398.4673657515399,406.6793029587105,19609500.0,,,,,,,,,,
2024-09-06,,,,,,GOOGLE,151.58514404296875,158.64974722214538,151.39083514674604,158.1216466586556,24999100.0,,,,,,,,,,,,,,,
2024-09-06,,,,,,TESLA,,,,,,,,,,,,,,,,210.72999572753906,233.60000610351562,210.50999450683594,232.60000610351562,112177000.0
2024-09-06,,,,,,AMAZON,,,,,,,,,,,171.38999938964844,178.3800048828125,171.16000366210938,177.24000549316406,41466500.0,,,,,
2024-09-06,220.0465087890625,224.4510243839852,219.00018373655976,223.16553454066073,48423000.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-09,,,,,,AMAZON,,,,,,,,,,,175.39999389648438,175.85000610351562,173.50999450683594,174.52999877929688,29037400.0,,,,,
2024-09-09,,,,,,GOOGLE,149.20054626464844,154.28897565317735,147.86359163991898,153.28127377468468,28057700.0,,,,,,,,,,,,,,,
2024-09-09,,,,,,MICROSOFT,,,,,,403.3587341308594,406.27167441765806,399.8095040440946,404.8698768958274,15295100.0,,,,,,,,,,
2024-09-09,,,,,,TESLA,,,,,,,,,,,,,,,,216.27000427246094,219.8699951171875,213.6699981689453,216.1999969482422,67443500.0
2024-09-09,220.13619995117188,220.49493955114087,215.95091475509392,220.04651885251477,67180000.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-10,,,,,,MICROSOFT,,,,,,411.7893981933594,413.9069762623546,405.327227721672,405.8243177579556,19594300.0,,,,,,,,,,
2024-09-10,219.3389892578125,220.70418549359823,215.97082401031443,218.15315521125123,51591000.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-10,,,,,,AMAZON,,,,,,,,,,,179.5500030517578,180.5,176.7899932861328,177.49000549316406,36233800.0,,,,,
2024-09-10,,,,,,TESLA,,,,,,,,,,,,,,,,226.1699981689453,226.39999389648438,218.63999938964844,220.07000732421875,78891100.0
2024-09-10,,,,,,GOOGLE,149.6694793701172,151.95428971091056,149.2035441865461,151.10621307846455,20401800.0,,,,,,,,,,,,,,,
2024-09-11,,,,,,MICROSOFT,,,,,,420.57794189453125,421.52239474938517,407.19625641616165,413.08181573237965,19266900.0,,,,,,,,,,
2024-09-11,221.88006591796875,222.3085524071335,217.126770108234,220.6842723421212,44587100.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-11,,,,,,AMAZON,,,,,,,,,,,184.52000427246094,184.99000549316406,175.72999572753906,180.10000610351562,42564700.0,,,,,
2024-09-11,,,,,,TESLA,,,,,,,,,,,,,,,,228.1300048828125,228.47000122070312,216.8000030517578,224.5500030517578,83548600.0
2024-09-11,,,,,,GOOGLE,151.80462646484375,152.13387922005617,148.36246071366355,150.74703500975997,18991500.0,,,,,,,,,,,,,,,
2024-09-12,,,,,,MICROSOFT,,,,,,424.514892578125,424.8827343519594,417.30708702498356,420.84636566939764,17418800.0,,,,,,,,,,
2024-09-12,221.98968505859375,222.76695165661573,219.0500213655269,221.7206265576352,37498200.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-12,,,,,,TESLA,,,,,,,,,,,,,,,,229.80999755859375,231.4499969482422,223.8300018310547,224.66000366210938,72020000.0
2024-09-12,,,,,,AMAZON,,,,,,,,,,,187.0,187.41000366210938,183.5399932861328,184.8000030517578,33622500.0,,,,,
2024-09-12,,,,,,GOOGLE,155.1869354248047,155.25678384046466,153.15157268835566,154.4585967034471,21024100.0,,,,,,,,,,,,,,,
2024-09-13,,,,,,AMAZON,,,,,,,,,,,186.49000549316406,188.5,185.91000366210938,187.0,26495400.0,,,,,
2024-09-13,,,,,,GOOGLE,158.01051330566406,158.91345784103444,155.755648728388,156.0070756210139,16733900.0,,,,,,,,,,,,,,,
2024-09-13,,,,,,TESLA,,,,,,,,,,,,,,,,230.2899932861328,232.6699981689453,226.32000732421875,228.0,59515100.0
2024-09-13,,,,,,MICROSOFT,,,,,,428.0840148925781,429.31678853449597,422.98386601468917,423.3517078052634,15874600.0,,,,,,,,,,
2024-09-13,221.72061157226562,223.2552104631355,221.1326819144566,222.79683029802118,36766600.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-16,,,,,,AMAZON,,,,,,,,,,,184.88999938964844,185.80999755859375,183.36000061035156,185.2899932861328,26065500.0,,,,,
2024-09-16,,,,,,TESLA,,,,,,,,,,,,,,,,226.77999877929688,229.9600067138672,223.52999877929688,229.3000030517578,54323000.0
2024-09-16,,,,,,MICROSOFT,,,,,,428.82965087890625,431.00690777681865,425.7278137476254,428.0939672962221,13834700.0,,,,,,,,,,
2024-09-16,215.56227111816406,216.45911247240775,213.17066883128115,215.78148650258865,59357400.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-16,,,,,,GOOGLE,158.62911987304688,158.8785524071565,157.25224741303262,157.9706143292006,14157600.0,,,,,,,,,,,,,,,
2024-09-17,,,,,,TESLA,,,,,,,,,,,,,,,,227.8699951171875,234.57000732421875,226.5500030517578,229.4499969482422,66761600.0
2024-09-17,216.03060913085938,216.1402244248995,213.74863736172932,214.99425879157621,45519300.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-17,,,,,,GOOGLE,159.9161834716797,161.22320750164613,159.0481631332768,159.7266123117633,12064800.0,,,,,,,,,,,,,,,
2024-09-17,,,,,,MICROSOFT,,,,,,432.6174621582031,439.27848092894993,429.75421863095636,437.6679140298658,18874200.0,,,,,,,,,,
2024-09-17,,,,,,AMAZON,,,,,,,,,,,186.8800048828125,189.4499969482422,186.13999938964844,186.85000610351562,26091700.0,,,,,
2024-09-18,,,,,,MICROSOFT,,,,,,428.302734375,433.4923558065776,427.9050683956392,432.46835149823806,18898000.0,,,,,,,,,,
2024-09-18,,,,,,TESLA,,,,,,,,,,,,,,,,227.1999969482422,235.67999267578125,226.8800048828125,230.08999633789062,78010200.0
2024-09-18,219.91696166992188,221.9298901997397,216.777986478492,216.7879611815548,59894900.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-18,,,,,,AMAZON,,,,,,,,,,,186.42999267578125,188.8000030517578,185.05999755859375,186.4499969482422,34448100.0,,,,,
2024-09-18,,,,,,GOOGLE,160.44497680664062,161.26312280572637,159.29759326798978,160.48489453662953,16756500.0,,,,,,,,,,,,,,,
2024-09-19,,,,,,TESLA,,,,,,,,,,,,,,,,243.9199981689453,244.24000549316406,232.1300048828125,234.0,102694600.0
2024-09-19,,,,,,MICROSOFT,,,,,,436.1368713378906,438.9305149970845,434.3572804602649,438.6620972919553,21706600.0,,,,,,,,,,
2024-09-19,,,,,,AMAZON,,,,,,,,,,,189.8699951171875,190.99000549316406,188.47000122070312,190.0399932861328,39543200.0,,,,,
2024-09-19,,,,,,GOOGLE,162.86947631835938,164.6155040932057,162.15310375152245,164.4458917934048,17548200.0,,,,,,,,,,,,,,,
2024-09-19,228.0683135986328,229.01499812075548,223.84317512238368,224.20191472936153,66781300.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-20,,,,,,TESLA,,,,,,,,,,,,,,,,238.25,243.99000549316406,235.9199981689453,241.52000427246094,99879100.0
2024-09-20,,,,,,GOOGLE,164.2662811279297,164.37603204660826,162.8095885003916,164.14655838906322,46362700.0,,,,,,,,,,,,,,,
2024-09-20,227.40065002441406,232.27352055331795,226.82267984404155,229.1644542640561,318679900.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-20,,,,,,AMAZON,,,,,,,,,,,191.60000610351562,191.83999633789062,187.41000366210938,190.22999572753906,100378600.0,,,,,
2024-09-20,,,,,,MICROSOFT,,,,,,432.73675537109375,436.6836515284863,431.6928784161533,434.6754186759471,55167100.0,,,,,,,,,,
2024-09-23,225.6767120361328,228.64626930220686,225.01902026418153,226.54365969576136,54146000.0,APPLE,,,,,,,,,,,,,,,,,,,,
2024-09-23,,,,,,AMAZON,,,,,,,,,,,193.8800048828125,194.4499969482422,190.57000732421875,191.63999938964844,36993100.0,,,,,
2024-09-23,,,,,,MICROSOFT,,,,,,430.9870300292969,433.9198431554934,427.88519293448667,431.75253779309,15128900.0,,,,,,,,,,
2024-09-23,,,,,,GOOGLE,162.69985961914062,166.23181758098326,162.58012165110702,164.96469605302332,15648400.0,,,,,,,,,,,,,,,
2024-09-23,,,,,,TESLA,,,,,,,,,,,,,,,,250.0,250.0,241.9199981689453,242.61000061035156,86927200.0
2024-09-24,,,,,,TESLA,,,,,,,,,,,,,,,,254.27000427246094,257.19000244140625,249.0500030517578,254.0800018310547,88491000.0
2024-09-24,,,,,,MICROSOFT,,,,,,426.67230224609375,430.82796793229323,423.62016194748605,430.4799988167568,17015800.0,,,,,,,,,,
2024-09-24,,,,,,GOOGLE,163.2685546875,164.176492741931,161.6622086004887,163.87717066392423,18774100.0,,,,,,,,,,,,,,,
